url	http_status	final_url	redirect_count	canonical
	200	https://equsto.com/shop/tezgah/7758-107c8-15	1	https://equsto.com/shop/tezgah/7758-107c8-15
	200	https://equsto.com/shop/tezgah/7758-127c8-15	1	https://equsto.com/shop/tezgah/7758-127c8-15
	200	https://equsto.com/shop/tezgah/7758-147c8-15	1	https://equsto.com/shop/tezgah/7758-147c8-15
	200	https://equsto.com/shop/tezgah/7758-147d8-15	1	https://equsto.com/shop/tezgah/7758-147d8-15
	200	https://equsto.com/shop/tezgah/7754-106a8-11	1	https://equsto.com/shop/tezgah/7754-106a8-11
	200	https://equsto.com/shop/tezgah/7754-126a8-11	1	https://equsto.com/shop/tezgah/7754-126a8-11
	200	https://equsto.com/shop/tezgah/7754-146e8-11	1	https://equsto.com/shop/tezgah/7754-146e8-11
	200	https://equsto.com/shop/tezgah/7754-107c8-11	1	https://equsto.com/shop/tezgah/7754-107c8-11
	200	https://equsto.com/shop/tezgah/7754-127c8-11	1	https://equsto.com/shop/tezgah/7754-127c8-11
	200	https://equsto.com/shop/tezgah/7754-147c8-11	1	https://equsto.com/shop/tezgah/7754-147c8-11
	200	https://equsto.com/shop/tezgah/7754-147d8-11	1	https://equsto.com/shop/tezgah/7754-147d8-11
	200	https://equsto.com/shop/tezgah/7754-106a8-15	1	https://equsto.com/shop/tezgah/7754-106a8-15
	200	https://equsto.com/shop/tezgah/7754-126a8-15	1	https://equsto.com/shop/tezgah/7754-126a8-15
	200	https://equsto.com/shop/tezgah/7754-146e8-15	1	https://equsto.com/shop/tezgah/7754-146e8-15
	200	https://equsto.com/shop/tezgah/7754-107c8-15	1	https://equsto.com/shop/tezgah/7754-107c8-15
	200	https://equsto.com/shop/tezgah/7754-127c8-15	1	https://equsto.com/shop/tezgah/7754-127c8-15
	200	https://equsto.com/shop/tezgah/7754-147c8-15	1	https://equsto.com/shop/tezgah/7754-147c8-15
	200	https://equsto.com/shop/tezgah/7754-147d8-15	1	https://equsto.com/shop/tezgah/7754-147d8-15
	200	https://equsto.com/shop/tezgah/7758-126e8-27	1	https://equsto.com/shop/tezgah/7758-126e8-27
	200	https://equsto.com/shop/tezgah/7758-146e8-27	1	https://equsto.com/shop/tezgah/7758-146e8-27
	200	https://equsto.com/shop/tezgah/7758-127c8-27	1	https://equsto.com/shop/tezgah/7758-127c8-27
	200	https://equsto.com/shop/tezgah/7758-147c8-27	1	https://equsto.com/shop/tezgah/7758-147c8-27
	200	https://equsto.com/shop/tezgah/7758-147d8-27	1	https://equsto.com/shop/tezgah/7758-147d8-27
	200	https://equsto.com/shop/tezgah/7754-126e8-27	1	https://equsto.com/shop/tezgah/7754-126e8-27
	200	https://equsto.com/shop/tezgah/7754-146e8-27	1	https://equsto.com/shop/tezgah/7754-146e8-27
	200	https://equsto.com/shop/tezgah/7754-127c8-27	1	https://equsto.com/shop/tezgah/7754-127c8-27
	200	https://equsto.com/shop/tezgah/7754-147c8-27	1	https://equsto.com/shop/tezgah/7754-147c8-27
	200	https://equsto.com/shop/tezgah/7754-147d8-27	1	https://equsto.com/shop/tezgah/7754-147d8-27
	200	https://equsto.com/shop/tezgah/7758-056a8-01	1	https://equsto.com/shop/tezgah/7758-056a8-01
	200	https://equsto.com/shop/tezgah/7758-066a8-01	1	https://equsto.com/shop/tezgah/7758-066a8-01
	200	https://equsto.com/shop/tezgah/7758-066e8-01	1	https://equsto.com/shop/tezgah/7758-066e8-01
	200	https://equsto.com/shop/tezgah/7758-076e8-01	1	https://equsto.com/shop/tezgah/7758-076e8-01
	200	https://equsto.com/shop/tezgah/7758-057b8-01	1	https://equsto.com/shop/tezgah/7758-057b8-01
	200	https://equsto.com/shop/tezgah/7758-067b8-01	1	https://equsto.com/shop/tezgah/7758-067b8-01
	200	https://equsto.com/shop/tezgah/7758-067c8-01	1	https://equsto.com/shop/tezgah/7758-067c8-01
	200	https://equsto.com/shop/tezgah/7758-077c8-01	1	https://equsto.com/shop/tezgah/7758-077c8-01
	200	https://equsto.com/shop/tezgah/7758-077d8-01	1	https://equsto.com/shop/tezgah/7758-077d8-01
	200	https://equsto.com/shop/tezgah/7758-087d8-01	1	https://equsto.com/shop/tezgah/7758-087d8-01
	200	https://equsto.com/shop/tezgah/7754-056a8-01	1	https://equsto.com/shop/tezgah/7754-056a8-01
	200	https://equsto.com/shop/tezgah/7754-066a8-01	1	https://equsto.com/shop/tezgah/7754-066a8-01
	200	https://equsto.com/shop/tezgah/7754-066e8-01	1	https://equsto.com/shop/tezgah/7754-066e8-01
	200	https://equsto.com/shop/tezgah/7754-076e8-01	1	https://equsto.com/shop/tezgah/7754-076e8-01
	200	https://equsto.com/shop/tezgah/7754-057b8-01	1	https://equsto.com/shop/tezgah/7754-057b8-01
	200	https://equsto.com/shop/tezgah/7754-067b8-01	1	https://equsto.com/shop/tezgah/7754-067b8-01
	200	https://equsto.com/shop/tezgah/7754-067c8-01	1	https://equsto.com/shop/tezgah/7754-067c8-01
	200	https://equsto.com/shop/tezgah/7754-077c8-01	1	https://equsto.com/shop/tezgah/7754-077c8-01
	200	https://equsto.com/shop/tezgah/7754-077d8-01	1	https://equsto.com/shop/tezgah/7754-077d8-01
	200	https://equsto.com/shop/tezgah/7754-087d8-01	1	https://equsto.com/shop/tezgah/7754-087d8-01
	200	https://equsto.com/shop/tezgah/7758-196a8-41	1	https://equsto.com/shop/tezgah/7758-196a8-41
	200	https://equsto.com/shop/tezgah/7758-216a8-41	1	https://equsto.com/shop/tezgah/7758-216a8-41
	200	https://equsto.com/shop/tezgah/7758-246e8-41	1	https://equsto.com/shop/tezgah/7758-246e8-41
	200	https://equsto.com/shop/tezgah/7754-196a8-41	1	https://equsto.com/shop/tezgah/7754-196a8-41
	200	https://equsto.com/shop/tezgah/7754-216a8-41	1	https://equsto.com/shop/tezgah/7754-216a8-41
	200	https://equsto.com/shop/tezgah/7754-246e8-41	1	https://equsto.com/shop/tezgah/7754-246e8-41
	200	https://equsto.com/shop/tezgah/7758-126a8-13	1	https://equsto.com/shop/tezgah/7758-126a8-13
	200	https://equsto.com/shop/tezgah/7758-146a8-13	1	https://equsto.com/shop/tezgah/7758-146a8-13
	200	https://equsto.com/shop/tezgah/7758-166a8-13	1	https://equsto.com/shop/tezgah/7758-166a8-13
	200	https://equsto.com/shop/tezgah/7758-147c8-13	1	https://equsto.com/shop/tezgah/7758-147c8-13
	200	https://equsto.com/shop/tezgah/7758-167c8-13	1	https://equsto.com/shop/tezgah/7758-167c8-13
	200	https://equsto.com/shop/tezgah/7754-126a8-13	1	https://equsto.com/shop/tezgah/7754-126a8-13
	200	https://equsto.com/shop/tezgah/7754-146a8-13	1	https://equsto.com/shop/tezgah/7754-146a8-13
	200	https://equsto.com/shop/tezgah/7754-166a8-13	1	https://equsto.com/shop/tezgah/7754-166a8-13
	200	https://equsto.com/shop/tezgah/7754-147c8-13	1	https://equsto.com/shop/tezgah/7754-147c8-13
	200	https://equsto.com/shop/tezgah/7754-167c8-13	1	https://equsto.com/shop/tezgah/7754-167c8-13
	200	https://equsto.com/shop/tezgah/7758-126a5-13	1	https://equsto.com/shop/tezgah/7758-126a5-13
	200	https://equsto.com/shop/tezgah/7758-146a5-13	1	https://equsto.com/shop/tezgah/7758-146a5-13
	200	https://equsto.com/shop/tezgah/7758-166a5-13	1	https://equsto.com/shop/tezgah/7758-166a5-13
	200	https://equsto.com/shop/tezgah/7758-147c5-13	1	https://equsto.com/shop/tezgah/7758-147c5-13
	200	https://equsto.com/shop/tezgah/7758-167c5-13	1	https://equsto.com/shop/tezgah/7758-167c5-13
	200	https://equsto.com/shop/tezgah/7754-126a5-13	1	https://equsto.com/shop/tezgah/7754-126a5-13
	200	https://equsto.com/shop/tezgah/7754-146a5-13	1	https://equsto.com/shop/tezgah/7754-146a5-13
	200	https://equsto.com/shop/tezgah/7754-166a5-13	1	https://equsto.com/shop/tezgah/7754-166a5-13
	200	https://equsto.com/shop/tezgah/7754-147c5-13	1	https://equsto.com/shop/tezgah/7754-147c5-13
	200	https://equsto.com/shop/tezgah/7754-167c5-13	1	https://equsto.com/shop/tezgah/7754-167c5-13
	200	https://equsto.com/shop/tezgah/7758-146eb-11	1	https://equsto.com/shop/tezgah/7758-146eb-11
	200	https://equsto.com/shop/tezgah/7758-127cb-11	1	https://equsto.com/shop/tezgah/7758-127cb-11
	200	https://equsto.com/shop/tezgah/7758-146eb-15	1	https://equsto.com/shop/tezgah/7758-146eb-15
	200	https://equsto.com/shop/tezgah/7758-127cb-15	1	https://equsto.com/shop/tezgah/7758-127cb-15
	200	https://equsto.com/shop/tezgah/7758-147cb-15	1	https://equsto.com/shop/tezgah/7758-147cb-15
	200	https://equsto.com/shop/tezgah/7754-126ab-11	1	https://equsto.com/shop/tezgah/7754-126ab-11
	200	https://equsto.com/shop/tezgah/7754-146eb-11	1	https://equsto.com/shop/tezgah/7754-146eb-11
	200	https://equsto.com/shop/tezgah/7754-127cb-11	1	https://equsto.com/shop/tezgah/7754-127cb-11
	200	https://equsto.com/shop/tezgah/7754-147cb-11	1	https://equsto.com/shop/tezgah/7754-147cb-11
	200	https://equsto.com/shop/tezgah/7754-126ab-15	1	https://equsto.com/shop/tezgah/7754-126ab-15
	200	https://equsto.com/shop/tezgah/7754-146eb-15	1	https://equsto.com/shop/tezgah/7754-146eb-15
	200	https://equsto.com/shop/tezgah/7754-127cb-15	1	https://equsto.com/shop/tezgah/7754-127cb-15
	200	https://equsto.com/shop/tezgah/7754-147cb-15	1	https://equsto.com/shop/tezgah/7754-147cb-15
	200	https://equsto.com/shop/tezgah/7758-187cb-21	1	https://equsto.com/shop/tezgah/7758-187cb-21
	200	https://equsto.com/shop/tezgah/7758-207cb-21	1	https://equsto.com/shop/tezgah/7758-207cb-21
	200	https://equsto.com/shop/tezgah/7758-187cb-25	1	https://equsto.com/shop/tezgah/7758-187cb-25
	200	https://equsto.com/shop/tezgah/7758-197cb-25	1	https://equsto.com/shop/tezgah/7758-197cb-25
	200	https://equsto.com/shop/tezgah/7754-166ab-21	1	https://equsto.com/shop/tezgah/7754-166ab-21
	200	https://equsto.com/shop/tezgah/7754-186eb-21	1	https://equsto.com/shop/tezgah/7754-186eb-21
	200	https://equsto.com/shop/tezgah/7754-187cb-21	1	https://equsto.com/shop/tezgah/7754-187cb-21
	200	https://equsto.com/shop/tezgah/7754-197cb-21	1	https://equsto.com/shop/tezgah/7754-197cb-21
	200	https://equsto.com/shop/tezgah/7754-207cb-21	1	https://equsto.com/shop/tezgah/7754-207cb-21
	200	https://equsto.com/shop/tezgah/7754-166ab-25	1	https://equsto.com/shop/tezgah/7754-166ab-25
	200	https://equsto.com/shop/tezgah/7754-186eb-25	1	https://equsto.com/shop/tezgah/7754-186eb-25
	200	https://equsto.com/shop/tezgah/7754-187cb-25	1	https://equsto.com/shop/tezgah/7754-187cb-25
	200	https://equsto.com/shop/tezgah/7754-197cb-25	1	https://equsto.com/shop/tezgah/7754-197cb-25
	200	https://equsto.com/shop/tezgah/7754-207cb-25	1	https://equsto.com/shop/tezgah/7754-207cb-25
	200	https://equsto.com/shop/tezgah/7758-146a5-21	1	https://equsto.com/shop/tezgah/7758-146a5-21
	200	https://equsto.com/shop/tezgah/7758-156a5-21	1	https://equsto.com/shop/tezgah/7758-156a5-21
	200	https://equsto.com/shop/tezgah/7758-166a5-21	1	https://equsto.com/shop/tezgah/7758-166a5-21
	200	https://equsto.com/shop/tezgah/7758-166e5-21	1	https://equsto.com/shop/tezgah/7758-166e5-21
	200	https://equsto.com/shop/tezgah/7758-186e5-21	1	https://equsto.com/shop/tezgah/7758-186e5-21
	200	https://equsto.com/shop/tezgah/7758-196e5-21	1	https://equsto.com/shop/tezgah/7758-196e5-21
