url	canonical	issue_type
https://equsto.com/en	https://equsto.com	WRONG_CANONICAL
https://equsto.com/en/cart	https://equsto.com/sepet	WRONG_CANONICAL
https://equsto.com/en/search	https://equsto.com/arama	WRONG_CANONICAL
https://equsto.com/en/shop/marka	https://equsto.com/shop/marka	WRONG_CANONICAL
https://equsto.com/shop/pisirme?tip=firinlar	https://equsto.com/shop/pisirme	PARAMETER_CANONICAL
https://equsto.com/en/shop/pisirme?tip=firinlar	https://equsto.com/en/shop/pisirme	PARAMETER_CANONICAL
https://equsto.com/shop/pisirme?tip=kombi-firin	https://equsto.com/shop/pisirme	PARAMETER_CANONICAL
https://equsto.com/en/shop/pisirme?tip=kombi-firin	https://equsto.com/en/shop/pisirme	PARAMETER_CANONICAL
https://equsto.com/shop/pisirme?tip=konveksiyonlu-firin	https://equsto.com/shop/pisirme	PARAMETER_CANONICAL
https://equsto.com/en/shop/pisirme?tip=konveksiyonlu-firin	https://equsto.com/en/shop/pisirme	PARAMETER_CANONICAL
https://equsto.com/shop/pisirme?tip=jet-mikrodalga-firin	https://equsto.com/shop/pisirme	PARAMETER_CANONICAL
https://equsto.com/en/shop/pisirme?tip=jet-mikrodalga-firin	https://equsto.com/en/shop/pisirme	PARAMETER_CANONICAL
https://equsto.com/shop/pisirme?tip=komurlu-firin	https://equsto.com/shop/pisirme	PARAMETER_CANONICAL
https://equsto.com/en/shop/pisirme?tip=komurlu-firin	https://equsto.com/en/shop/pisirme	PARAMETER_CANONICAL
https://equsto.com/shop/pisirme?tip=pizza-firinlari	https://equsto.com/shop/pisirme	PARAMETER_CANONICAL
https://equsto.com/en/shop/pisirme?tip=pizza-firinlari	https://equsto.com/en/shop/pisirme	PARAMETER_CANONICAL
https://equsto.com/shop/pisirme?tip=mayalama-dolabi	https://equsto.com/shop/pisirme	PARAMETER_CANONICAL
https://equsto.com/en/shop/pisirme?tip=mayalama-dolabi	https://equsto.com/en/shop/pisirme	PARAMETER_CANONICAL
https://equsto.com/shop/pisirme?tip=induksiyonlu-ocak	https://equsto.com/shop/pisirme	PARAMETER_CANONICAL
https://equsto.com/en/shop/pisirme?tip=induksiyonlu-ocak	https://equsto.com/en/shop/pisirme	PARAMETER_CANONICAL
https://equsto.com/shop/pisirme?tip=asansorlu-izgara	https://equsto.com/shop/pisirme	PARAMETER_CANONICAL
https://equsto.com/en/shop/pisirme?tip=asansorlu-izgara	https://equsto.com/en/shop/pisirme	PARAMETER_CANONICAL
https://equsto.com/shop/pisirme?tip=doner-ocaklari	https://equsto.com/shop/pisirme	PARAMETER_CANONICAL
https://equsto.com/en/shop/pisirme?tip=doner-ocaklari	https://equsto.com/en/shop/pisirme	PARAMETER_CANONICAL
https://equsto.com/shop/pisirme?tip=pilic-cevirme	https://equsto.com/shop/pisirme	PARAMETER_CANONICAL
https://equsto.com/en/shop/pisirme?tip=pilic-cevirme	https://equsto.com/en/shop/pisirme	PARAMETER_CANONICAL
https://equsto.com/shop/pisirme?tip=lavtasli_izgara	https://equsto.com/shop/pisirme	PARAMETER_CANONICAL
https://equsto.com/en/shop/pisirme?tip=lavtasli_izgara	https://equsto.com/en/shop/pisirme	PARAMETER_CANONICAL
https://equsto.com/shop/pisirme?tip=char_izgara	https://equsto.com/shop/pisirme	PARAMETER_CANONICAL
https://equsto.com/en/shop/pisirme?tip=char_izgara	https://equsto.com/en/shop/pisirme	PARAMETER_CANONICAL
https://equsto.com/shop/pisirme?tip=salamander	https://equsto.com/shop/pisirme	PARAMETER_CANONICAL
https://equsto.com/en/shop/pisirme?tip=salamander	https://equsto.com/en/shop/pisirme	PARAMETER_CANONICAL
https://equsto.com/shop/pisirme?tip=patates_dinlendirme	https://equsto.com/shop/pisirme	PARAMETER_CANONICAL
https://equsto.com/en/shop/pisirme?tip=patates_dinlendirme	https://equsto.com/en/shop/pisirme	PARAMETER_CANONICAL
https://equsto.com/shop/pisirme?tip=setustu-bain-marie	https://equsto.com/shop/pisirme	PARAMETER_CANONICAL
https://equsto.com/en/shop/pisirme?tip=setustu-bain-marie	https://equsto.com/en/shop/pisirme	PARAMETER_CANONICAL
https://equsto.com/shop/pisirme?tip=hareketli-bain-marie	https://equsto.com/shop/pisirme	PARAMETER_CANONICAL
https://equsto.com/en/shop/pisirme?tip=hareketli-bain-marie	https://equsto.com/en/shop/pisirme	PARAMETER_CANONICAL
https://equsto.com/shop/pisirme?tip=sanayi-ocaklari	https://equsto.com/shop/pisirme	PARAMETER_CANONICAL
https://equsto.com/en/shop/pisirme?tip=sanayi-ocaklari	https://equsto.com/en/shop/pisirme	PARAMETER_CANONICAL
https://equsto.com/shop/pisirme?tip=ocak-vitrini	https://equsto.com/shop/pisirme	PARAMETER_CANONICAL
https://equsto.com/en/shop/pisirme?tip=ocak-vitrini	https://equsto.com/en/shop/pisirme	PARAMETER_CANONICAL
https://equsto.com/shop/pisirme?tip=sanayi-tipi-izgaralar	https://equsto.com/shop/pisirme	PARAMETER_CANONICAL
https://equsto.com/en/shop/pisirme?tip=sanayi-tipi-izgaralar	https://equsto.com/en/shop/pisirme	PARAMETER_CANONICAL
https://equsto.com/shop/pisirme?tip=kuzineler	https://equsto.com/shop/pisirme	PARAMETER_CANONICAL
https://equsto.com/en/shop/pisirme?tip=kuzineler	https://equsto.com/en/shop/pisirme	PARAMETER_CANONICAL
https://equsto.com/shop/pisirme?tip=fritozler	https://equsto.com/shop/pisirme	PARAMETER_CANONICAL
https://equsto.com/en/shop/pisirme?tip=fritozler	https://equsto.com/en/shop/pisirme	PARAMETER_CANONICAL
https://equsto.com/shop/pisirme?tip=doner-ocaklari-	https://equsto.com/shop/pisirme	PARAMETER_CANONICAL
https://equsto.com/en/shop/pisirme?tip=doner-ocaklari-	https://equsto.com/en/shop/pisirme	PARAMETER_CANONICAL
https://equsto.com/shop/pisirme?tip=tost-makineleri	https://equsto.com/shop/pisirme	PARAMETER_CANONICAL
https://equsto.com/en/shop/pisirme?tip=tost-makineleri	https://equsto.com/en/shop/pisirme	PARAMETER_CANONICAL
