plan_bucket	decision	gsc_reason	why	action	confidence	lang	kind	dept	slug	target	was_login	product_hit	url	last_crawl
P0_RECOVER_PRODUCT	COMMERCE_LEAK_ROBOTS_LOGIN	Robots.txt tarafından engellendi	login_blocked_but_hides_product	308_login_next_to_product	high	en	shop_pdp	dolap	7911-16070-56	/en/shop/tezgah/7911-16070-56	True	True	https://equsto.com/en/login?mode=register&next=/en/shop/dolap/7911-16070-56	2026-09-11
P0_RECOVER_PRODUCT	COMMERCE_LEAK_ROBOTS_LOGIN	Robots.txt tarafından engellendi	login_blocked_but_hides_product	308_login_next_to_product	high	en	shop_pdp	pisirme	npicco248-1	/en/shop/pisirme/npicco248-1	True	True	https://equsto.com/en/login?mode=register&next=/en/shop/pisirme/npicco248-1	2026-09-11
P0_RECOVER_PRODUCT	COMMERCE_LEAK_ROBOTS_LOGIN	Robots.txt tarafından engellendi	login_blocked_but_hides_product	308_login_next_to_product	high	en	shop_pdp	yikama	074m-00000-ad	/en/shop/yikama/074m-00000-ad	True	True	https://equsto.com/en/login.html?next=/en/shop/yikama/074m-00000-ad	2026-09-11
P0_RECOVER_PRODUCT	COMMERCE_LEAK_ROBOTS_LOGIN	Robots.txt tarafından engellendi	login_blocked_but_hides_product	308_login_next_to_product	high	en	shop_pdp	tezgah	7754-166ab-21	/en/shop/tezgah/7754-166ab-21	True	True	https://equsto.com/en/login.html?next=/en/shop/tezgah/7754-166ab-21	2026-09-11
P0_RECOVER_PRODUCT	COMMERCE_LEAK_ROBOTS_LOGIN	Robots.txt tarafından engellendi	login_blocked_but_hides_product	308_login_next_to_product	high	en	shop_pdp	tezgah	133062	/en/shop/tezgah/133062	True	True	https://equsto.com/en/login?mode=register&next=/en/shop/tezgah/133062	2026-09-11
P0_RECOVER_PRODUCT	COMMERCE_LEAK_ROBOTS_LOGIN	Robots.txt tarafından engellendi	login_blocked_but_hides_product	308_login_next_to_product		en	shop_pdp	market-reyonlari	eq-fulya-hf-fg-eq2		True	False	https://equsto.com/en/login.html?next=/en/shop/market-reyonlari/eq-fulya-hf-fg-eq2	2026-09-11
P0_RECOVER_PRODUCT	COMMERCE_LEAK_ROBOTS_LOGIN	Robots.txt tarafından engellendi	login_blocked_but_hides_product	308_login_next_to_product	high	en	shop_pdp	dolap	7758-186e5-35	/en/shop/tezgah/7758-186e5-35	True	True	https://equsto.com/en/login?mode=register&next=/en/shop/dolap/7758-186e5-35	2026-09-11
P0_RECOVER_PRODUCT	COMMERCE_LEAK_ROBOTS_LOGIN	Robots.txt tarafından engellendi	login_blocked_but_hides_product	308_login_next_to_product	high	en	shop_pdp	tezgah	ino-klg130	/en/shop/tezgah/ino-klg130	True	True	https://equsto.com/en/login.html?next=/en/shop/tezgah/ino-klg130	2026-09-11
P0_RECOVER_PRODUCT	COMMERCE_LEAK_ROBOTS_LOGIN	Robots.txt tarafından engellendi	login_blocked_but_hides_product	308_login_next_to_product	high	en	shop_pdp	sogutma	sbtm-4n70e	/en/shop/sogutma/sbtm-4n70e	True	True	https://equsto.com/en/login?mode=register&next=/en/shop/sogutma/sbtm-4n70e	2026-09-11
P0_RECOVER_PRODUCT	COMMERCE_LEAK_ROBOTS_LOGIN	Robots.txt tarafından engellendi	login_blocked_but_hides_product	308_login_next_to_product	high	en	shop_pdp	tezgah	7897-15030-07	/en/shop/tezgah/7897-15030-07	True	True	https://equsto.com/en/login?mode=register&next=/en/shop/tezgah/7897-15030-07	2026-09-11
P0_RECOVER_PRODUCT	COMMERCE_LEAK_ROBOTS_LOGIN	Robots.txt tarafından engellendi	login_blocked_but_hides_product	308_login_next_to_product	high	en	shop_pdp	tezgah	7911-14060-04	/en/shop/tezgah/7911-14060-04	True	True	https://equsto.com/en/login?mode=register&next=/en/shop/tezgah/7911-14060-04	2026-09-11
P0_RECOVER_PRODUCT	COMMERCE_LEAK_ROBOTS_LOGIN	Robots.txt tarafından engellendi	login_blocked_but_hides_product	308_login_next_to_product		en	shop_pdp	market-reyonlari	eq-orkide-eq13		True	False	https://equsto.com/en/login?mode=register&next=/en/shop/market-reyonlari/eq-orkide-eq13	2026-09-11
P0_RECOVER_PRODUCT	COMMERCE_LEAK_ROBOTS_LOGIN	Robots.txt tarafından engellendi	login_blocked_but_hides_product	308_login_next_to_product	high	en	shop_pdp	pisirme	371016	/en/shop/pisirme/371016	True	True	https://equsto.com/en/login?mode=register&next=/en/shop/pisirme/371016	2026-09-11
P0_RECOVER_PRODUCT	COMMERCE_LEAK_ROBOTS_LOGIN	Robots.txt tarafından engellendi	login_blocked_but_hides_product	308_login_next_to_product	high	en	shop_pdp	tezgah	7897-10030-30	/en/shop/tezgah/7897-10030-30	True	True	https://equsto.com/en/login.html?next=/en/shop/tezgah/7897-10030-30	2026-09-11
P0_RECOVER_PRODUCT	COMMERCE_LEAK_ROBOTS_LOGIN	Robots.txt tarafından engellendi	login_blocked_but_hides_product	308_login_next_to_product	high	en	shop_pdp	sogutma	118-sds-710-dc	/en/shop/sogutma/118-sds-710-dc	True	True	https://equsto.com/en/login?mode=register&next=/en/shop/sogutma/118-sds-710-dc	2026-09-11
P0_RECOVER_PRODUCT	COMMERCE_LEAK_ROBOTS_LOGIN	Robots.txt tarafından engellendi	login_blocked_but_hides_product	308_login_next_to_product	high	en	shop_pdp	pisirme	7865-n1-80708-02g	/en/shop/pisirme/7865-n1-80708-02g	True	True	https://equsto.com/en/login.html?next=/en/shop/pisirme/7865-n1-80708-02g	2026-09-11
P0_RECOVER_PRODUCT	COMMERCE_LEAK_ROBOTS_LOGIN	Robots.txt tarafından engellendi	login_blocked_but_hides_product	308_login_next_to_product	high	en	shop_pdp	pisirme	agi-490-ncr	/en/shop/pisirme/agi-490-ncr	True	True	https://equsto.com/en/login?mode=register&next=/en/shop/pisirme/agi-490-ncr	2026-09-11
P0_RECOVER_PRODUCT	COMMERCE_LEAK_ROBOTS_LOGIN	Robots.txt tarafından engellendi	login_blocked_but_hides_product	308_login_next_to_product	high	en	shop_pdp	sogutma	118-set-p-90s	/en/shop/sogutma/118-set-p-90s	True	True	https://equsto.com/en/login.html?next=/en/shop/sogutma/118-set-p-90s	2026-09-11
P0_RECOVER_PRODUCT	COMMERCE_LEAK_ROBOTS_LOGIN	Robots.txt tarafından engellendi	login_blocked_but_hides_product	308_login_next_to_product	high	en	shop_pdp	pisirme	aeo-1270	/en/shop/pisirme/aeo-1270	True	True	https://equsto.com/en/login?mode=register&next=/en/shop/pisirme/aeo-1270	2026-09-11
P0_RECOVER_PRODUCT	COMMERCE_LEAK_ROBOTS_LOGIN	Robots.txt tarafından engellendi	login_blocked_but_hides_product	308_login_next_to_product	high	en	shop_pdp	sogutma	tt-3n70-e	/en/shop/sogutma/tt-3n70-e	True	True	https://equsto.com/en/login?mode=register&next=/en/shop/sogutma/tt-3n70-e	2026-09-11
P0_RECOVER_PRODUCT	COMMERCE_LEAK_ROBOTS_LOGIN	Robots.txt tarafından engellendi	login_blocked_but_hides_product	308_login_next_to_product	high	en	shop_pdp	dolap	7758-246e8-23	/en/shop/tezgah/7758-246e8-23	True	True	https://equsto.com/en/login.html?next=/en/shop/dolap/7758-246e8-23	2026-09-11
P0_RECOVER_PRODUCT	COMMERCE_LEAK_ROBOTS_LOGIN	Robots.txt tarafından engellendi	login_blocked_but_hides_product	308_login_next_to_product	high	en	shop_pdp	set-ustu-mutfak	045m-0307g-06	/en/shop/set-ustu-mutfak/045m-0307g-06	True	True	https://equsto.com/en/login?mode=register&next=/en/shop/set-ustu-mutfak/045m-0307g-06	2026-09-11
